change/year;-0.10052;-0.31744;-85.8;-0.4;-91;5.8;-96.6;;;;;;;;;;
year;dec;inc;H;F;X;Y;Z;;dec med;inc med;H med;F med;X med;Y med;Z med;;
2004.37773;-21.96410;-36.87965;18752.0;23442.9;17390.9;-7013.7;-14068.9;;;;;;;;;;
2004.40273;-21.96595;-36.88672;18749.9;23442.6;17388.8;-7013.5;-14071.0;;;;;;;;;;
2004.42773;-21.96781;-36.89380;18747.9;23442.2;17386.7;-7013.3;-14073.1;;;;;;;;;;
2004.45273;-21.96966;-36.90087;18745.9;23441.8;17384.6;-7013.1;-14075.2;;;;;;;;;;
2004.47773;-21.97152;-36.90795;18743.8;23441.5;17382.5;-7012.9;-14077.3;;;;;;;;;;
2004.50273;-21.97338;-36.91503;18741.8;23441.1;17380.4;-7012.7;-14079.4;;;;;;;;;;
2004.52773;-21.97523;-36.92210;18739.8;23440.8;17378.3;-7012.5;-14081.5;;;;;;;;;;
2004.55273;-21.97709;-36.92918;18737.8;23440.4;17376.1;-7012.3;-14083.6;;;;;;;;;;
2004.57773;-21.97895;-36.93626;18735.7;23440.0;17374.0;-7012.1;-14085.7;;;;;;;;;;
2004.60273;-21.98081;-36.94333;18733.7;23439.7;17371.9;-7011.9;-14087.8;;;;;;;;;;
2004.62773;-21.98266;-36.95041;18731.7;23439.3;17369.8;-7011.8;-14089.9;;;;;;;;;;
2004.65273;-21.98452;-36.95749;18729.6;23438.9;17367.7;-7011.6;-14092.0;;;;;;;;;;
2004.67773;-21.98638;-36.96457;18727.6;23438.6;17365.6;-7011.4;-14094.1;;;;;;;;;;
2004.70273;-21.98824;-36.97165;18725.6;23438.2;17363.5;-7011.2;-14096.2;;;;;;;;;;
2004.72773;-21.99010;-36.97872;18723.6;23437.9;17361.4;-7011.0;-14098.3;;;;;;;;;;
2004.75273;-21.99196;-36.98580;18721.5;23437.5;17359.3;-7010.8;-14100.4;;;;;;;;;;
2004.77773;-21.99382;-36.99288;18719.5;23437.2;17357.2;-7010.6;-14102.5;;;;;;;;;;
2004.80273;-21.99569;-36.99996;18717.5;23436.8;17355.1;-7010.4;-14104.6;;;;;;;;;;
2004.82773;-21.99755;-37.00704;18715.4;23436.4;17353.0;-7010.2;-14106.7;;;;;;;;;;
2004.85273;-21.99941;-37.01412;18713.4;23436.1;17350.8;-7010.0;-14108.8;;;;;;;;;;
2004.87773;-22.00127;-37.02120;18711.4;23435.7;17348.7;-7009.8;-14110.9;;;;;;;;;;
2004.90273;-22.00314;-37.02827;18709.4;23435.4;17346.6;-7009.6;-14113.0;;;;;;;;;;
2004.92773;-22.00500;-37.03535;18707.3;23435.0;17344.5;-7009.4;-14115.1;;;;;;;;;;
2004.95273;-22.00686;-37.04243;18705.3;23434.7;17342.4;-7009.2;-14117.2;;;;;;;;;;
2004.97773;-22.00873;-37.04951;18703.3;23434.3;17340.3;-7009.0;-14119.3;;;;;;;;;;
2005.00273;-22.01063;-37.05663;18701.2;23434.0;17338.2;-7008.8;-14121.4;;;;;;;;;;
2005.02773;-22.01279;-37.06407;18699.2;23433.7;17336.0;-7008.7;-14123.7;;;;;;;;;;
2005.05273;-22.01496;-37.07151;18697.2;23433.4;17333.9;-7008.6;-14125.9;;;;;;;;;;
2005.07773;-22.01713;-37.07895;18695.1;23433.2;17331.7;-7008.5;-14128.2;;;;;;;;;;
2005.10273;-22.01930;-37.08639;18693.1;23432.9;17329.6;-7008.4;-14130.5;;;;;;;;;;
2005.12773;-22.02147;-37.09383;18691.1;23432.7;17327.4;-7008.3;-14132.8;;;;;;;;;;
2005.15273;-22.02364;-37.10127;18689.0;23432.4;17325.3;-7008.2;-14135.0;;;;;;;;;;
2005.17773;-22.02580;-37.10871;18687.0;23432.2;17323.1;-7008.1;-14137.3;;;;;;;;;;
2005.20273;-22.02798;-37.11615;18684.9;23431.9;17321.0;-7008.0;-14139.6;;;;;;;;;;
2005.22773;-22.03015;-37.12359;18682.9;23431.7;17318.8;-7007.8;-14141.9;;;;;;;;;;
2005.25273;-22.03232;-37.13103;18680.9;23431.4;17316.6;-7007.7;-14144.1;;;;;;;;;;
2005.27773;-22.03449;-37.13848;18678.8;23431.2;17314.5;-7007.6;-14146.4;;;;;;;;;;
2005.30273;-22.03666;-37.14592;18676.8;23430.9;17312.3;-7007.5;-14148.7;;;;;;;;;;
2005.32773;-22.03883;-37.15336;18674.7;23430.7;17310.2;-7007.4;-14151.0;;;;;;;;;;
2005.35273;-22.04101;-37.16080;18672.7;23430.4;17308.0;-7007.3;-14153.2;;;;;;;;;;
2005.37773;-22.04318;-37.16824;18670.7;23430.2;17305.9;-7007.2;-14155.5;;;;;;;;;;
2005.40273;-22.04535;-37.17568;18668.6;23429.9;17303.7;-7007.1;-14157.8;;;;;;;;;;
2005.42773;-22.04753;-37.18312;18666.6;23429.7;17301.6;-7007.0;-14160.1;;;;;;;;;;
2005.45273;-22.04970;-37.19056;18664.6;23429.4;17299.4;-7006.9;-14162.3;;;;;;;;;;
2005.47773;-22.05188;-37.19801;18662.5;23429.2;17297.2;-7006.8;-14164.6;;;;;;;;;;
2005.50273;-22.05406;-37.20545;18660.5;23428.9;17295.1;-7006.7;-14166.9;;;;;;;;;;
2005.52773;-22.05623;-37.21289;18658.4;23428.7;17292.9;-7006.6;-14169.1;;;;;;;;;;
2005.55273;-22.05841;-37.22033;18656.4;23428.4;17290.8;-7006.4;-14171.4;;;;;;;;;;
2005.57773;-22.06059;-37.22777;18654.4;23428.2;17288.6;-7006.3;-14173.7;;;;;;;;;;
2005.60273;-22.06276;-37.23522;18652.3;23427.9;17286.5;-7006.2;-14176.0;;;;;;;;;;
2005.62773;-22.06494;-37.24266;18650.3;23427.7;17284.3;-7006.1;-14178.2;;;;;;;;;;
2005.65273;-22.06712;-37.25010;18648.3;23427.4;17282.2;-7006.0;-14180.5;;;;;;;;;;
2005.67773;-22.06930;-37.25754;18646.2;23427.2;17280.0;-7005.9;-14182.8;;;;;;;;;;
2005.70273;-22.07148;-37.26499;18644.2;23426.9;17277.9;-7005.8;-14185.1;;;;;;;;;;
2005.72773;-22.07366;-37.27243;18642.1;23426.7;17275.7;-7005.7;-14187.3;;;;;;;;;;
2005.75273;-22.07584;-37.27987;18640.1;23426.4;17273.5;-7005.6;-14189.6;;;;;;;;;;
2005.77773;-22.07802;-37.28732;18638.1;23426.2;17271.4;-7005.5;-14191.9;;;;;;;;;;
2005.80273;-22.08021;-37.29476;18636.0;23426.0;17269.2;-7005.4;-14194.2;;;;;;;;;;
2005.82773;-22.08239;-37.30220;18634.0;23425.7;17267.1;-7005.3;-14196.4;;;;;;;;;;
2005.85273;-22.08457;-37.30965;18632.0;23425.5;17264.9;-7005.1;-14198.7;;;;;;;;;;
2005.87773;-22.08675;-37.31709;18629.9;23425.2;17262.8;-7005.0;-14201.0;;;;;;;;;;
2005.90273;-22.08894;-37.32453;18627.9;23425.0;17260.6;-7004.9;-14203.2;;;;;;;;;;
2005.92773;-22.09112;-37.33198;18625.8;23424.7;17258.5;-7004.8;-14205.5;;;;;;;;;;
2005.95273;-22.09331;-37.33942;18623.8;23424.5;17256.3;-7004.7;-14207.8;;;;;;;;;;
2005.97773;-22.09549;-37.34686;18621.8;23424.3;17254.1;-7004.6;-14210.1;;;;;;;;;;
2006.00273;-22.09768;-37.35431;18619.7;23424.0;17252.0;-7004.5;-14212.3;;;;;;;;;;
2006.02773;-22.09986;-37.36175;18617.7;23423.8;17249.8;-7004.4;-14214.6;;;;;;;;;;
2006.05273;-22.10205;-37.36920;18615.7;23423.5;17247.7;-7004.3;-14216.9;;;;;;;;;;
2006.07773;-22.10424;-37.37664;18613.6;23423.3;17245.5;-7004.2;-14219.2;;;;;;;;;;
2006.10273;-22.10642;-37.38409;18611.6;23423.1;17243.4;-7004.1;-14221.4;;;;;;;;;;
2006.12773;-22.10861;-37.39153;18609.5;23422.8;17241.2;-7004.0;-14223.7;;;;;;;;;;
