X	Y	Long	Lat	Z
20000.00	-95000.00	-45.3500	-17.1333	2.146
20000.00	-90000.00	-45.3500	-17.1167	1.694
20000.00	-85000.00	-45.3500	-17.1000	1.004
20000.00	-80000.00	-45.3500	-17.0833	-0.010
20000.00	-75000.00	-45.3500	-17.0667	-1.470
20000.00	-70000.00	-45.3500	-17.0500	-3.536
20000.00	-65000.00	-45.3500	-17.0333	-6.419
20000.00	-60000.00	-45.3500	-17.0167	-10.391
20000.00	-55000.00	-45.3500	-17.0000	-15.794
20000.00	-50000.00	-45.3500	-16.9833	-23.025
20000.00	-45000.00	-45.3500	-16.9667	-32.507
20000.00	-40000.00	-45.3500	-16.9500	-44.593
20000.00	-35000.00	-45.3500	-16.9333	-59.385
20000.00	-30000.00	-45.3500	-16.9167	-76.442
20000.00	-25000.00	-45.3500	-16.9000	-94.378
20000.00	-20000.00	-45.3500	-16.8833	-110.516
20000.00	-15000.00	-45.3500	-16.8667	-120.898
20000.00	-10000.00	-45.3500	-16.8500	-121.089
20000.00	-5000.00	-45.3500	-16.8333	-107.900
20000.00	0.00	-45.3500	-16.8167	-81.346
20000.00	5000.00	-45.3500	-16.8000	-45.445
20000.00	10000.00	-45.3500	-16.7833	-6.905
20000.00	15000.00	-45.3500	-16.7667	27.594
20000.00	20000.00	-45.3500	-16.7500	53.712
20000.00	25000.00	-45.3500	-16.7333	70.141
20000.00	30000.00	-45.3500	-16.7167	77.888
20000.00	35000.00	-45.3500	-16.7000	79.066
20000.00	40000.00	-45.3500	-16.6833	75.922
20000.00	45000.00	-45.3500	-16.6667	70.327
20000.00	50000.00	-45.3500	-16.6500	63.628
20000.00	55000.00	-45.3500	-16.6333	56.695
20000.00	60000.00	-45.3500	-16.6167	50.037
20000.00	65000.00	-45.3500	-16.6000	43.912
20000.00	70000.00	-45.3500	-16.5833	38.428
20000.00	75000.00	-45.3500	-16.5667	33.598
20000.00	80000.00	-45.3500	-16.5500	29.389
20000.00	85000.00	-45.3500	-16.5333	25.743
20000.00	90000.00	-45.3500	-16.5167	22.595
20000.00	95000.00	-45.3500	-16.5000	19.882
20000.00	100000.00	-45.3333	-18.2500	17.544
20000.00	105000.00	-45.3333	-18.2333	15.525
20000.00	110000.00	-45.3333	-18.2167	13.781
20000.00	115000.00	-45.3333	-18.2000	12.270
20000.00	120000.00	-45.3333	-18.1833	10.957
20000.00	125000.00	-45.3333	-18.1667	9.814
20000.00	130000.00	-45.3333	-18.1500	8.817
20000.00	135000.00	-45.3333	-18.1333	7.943
20000.00	140000.00	-45.3333	-18.1167	7.175
20000.00	145000.00	-45.3333	-18.1000	6.500
20000.00	150000.00	-45.3333	-18.0833	5.902
25000.00	-100000.00	-45.3333	-18.0667	0.304
25000.00	-95000.00	-45.3333	-18.0500	-0.369
25000.00	-90000.00	-45.3333	-18.0333	-1.298
25000.00	-85000.00	-45.3333	-18.0167	-2.568
25000.00	-80000.00	-45.3333	-18.0000	-4.290
25000.00	-75000.00	-45.3333	-17.9833	-6.614
25000.00	-70000.00	-45.3333	-17.9667	-9.732
25000.00	-65000.00	-45.3333	-17.9500	-13.892
25000.00	-60000.00	-45.3333	-17.9333	-19.405
25000.00	-55000.00	-45.3333	-17.9167	-26.643
25000.00	-50000.00	-45.3333	-17.9000	-36.028
25000.00	-45000.00	-45.3333	-17.8833	-47.980
25000.00	-40000.00	-45.3333	-17.8667	-62.815
25000.00	-35000.00	-45.3333	-17.8500	-80.555
25000.00	-30000.00	-45.3333	-17.8333	-100.643
25000.00	-25000.00	-45.3333	-17.8167	-121.592
25000.00	-20000.00	-45.3333	-17.8000	-140.708
25000.00	-15000.00	-45.3333	-17.7833	-154.175
25000.00	-10000.00	-45.3333	-17.7667	-157.796
25000.00	-5000.00	-45.3333	-17.7500	-148.462
25000.00	0.00	-45.3333	-17.7333	-125.787
25000.00	5000.00	-45.3333	-17.7167	-92.829
25000.00	10000.00	-45.3333	-17.7000	-55.208
25000.00	15000.00	-45.3333	-17.6833	-19.011
25000.00	20000.00	-45.3333	-17.6667	11.207
25000.00	25000.00	-45.3333	-17.6500	33.314
25000.00	30000.00	-45.3333	-17.6333	47.322
25000.00	35000.00	-45.3333	-17.6167	54.540
25000.00	40000.00	-45.3333	-17.6000	56.735
25000.00	45000.00	-45.3333	-17.5833	55.586
25000.00	50000.00	-45.3333	-17.5667	52.442
25000.00	55000.00	-45.3333	-17.5500	48.273
25000.00	60000.00	-45.3333	-17.5333	43.724
25000.00	65000.00	-45.3333	-17.5167	39.192
25000.00	70000.00	-45.3333	-17.5000	34.900
25000.00	75000.00	-45.3333	-17.4833	30.962
25000.00	80000.00	-45.3333	-17.4667	27.417
25000.00	85000.00	-45.3333	-17.4500	24.268
25000.00	90000.00	-45.3333	-17.4333	21.492
25000.00	95000.00	-45.3333	-17.4167	19.057
25000.00	100000.00	-45.3333	-17.4000	16.927
25000.00	105000.00	-45.3333	-17.3833	15.066
25000.00	110000.00	-45.3333	-17.3667	13.440
25000.00	115000.00	-45.3333	-17.3500	12.019
25000.00	120000.00	-45.3333	-17.3333	10.775
25000.00	125000.00	-45.3333	-17.3167	9.684
25000.00	130000.00	-45.3333	-17.3000	8.726
25000.00	135000.00	-45.3333	-17.2833	7.882
25000.00	140000.00	-45.3333	-17.2667	7.137
25000.00	145000.00	-45.3333	-17.2500	6.478
25000.00	150000.00	-45.3333	-17.2333	5.894
30000.00	-100000.00	-45.3333	-17.2167	-1.716
30000.00	-95000.00	-45.3333	-17.2000	-2.738
30000.00	-90000.00	-45.3333	-17.1833	-4.082
30000.00	-85000.00	-45.3333	-17.1667	-5.846
30000.00	-80000.00	-45.3333	-17.1500	-8.157
30000.00	-75000.00	-45.3333	-17.1333	-11.175
30000.00	-70000.00	-45.3333	-17.1167	-15.108
30000.00	-65000.00	-45.3333	-17.1000	-20.211
30000.00	-60000.00	-45.3333	-17.0833	-26.795
30000.00	-55000.00	-45.3333	-17.0667	-35.217
30000.00	-50000.00	-45.3333	-17.0500	-45.859
30000.00	-45000.00	-45.3333	-17.0333	-59.068
30000.00	-40000.00	-45.3333	-17.0167	-75.051
30000.00	-35000.00	-45.3333	-17.0000	-93.696
30000.00	-30000.00	-45.3333	-16.9833	-114.325
30000.00	-25000.00	-45.3333	-16.9667	-135.433
30000.00	-20000.00	-45.3333	-16.9500	-154.510
30000.00	-15000.00	-45.3333	-16.9333	-168.195
30000.00	-10000.00	-45.3333	-16.9167	-172.928
30000.00	-5000.00	-45.3333	-16.9000	-166.095
30000.00	0.00	-45.3333	-16.8833	-147.246
30000.00	5000.00	-45.3333	-16.8667	-118.644
30000.00	10000.00	-45.3333	-16.8500	-84.678
30000.00	15000.00	-45.3333	-16.8333	-50.385
30000.00	20000.00	-45.3333	-16.8167	-19.912
30000.00	25000.00	-45.3333	-16.8000	4.341
30000.00	30000.00	-45.3333	-16.7833	21.732
30000.00	35000.00	-45.3333	-16.7667	32.861
30000.00	40000.00	-45.3333	-16.7500	38.943
30000.00	45000.00	-45.3333	-16.7333	41.320
30000.00	50000.00	-45.3333	-16.7167	41.191
30000.00	55000.00	-45.3333	-16.7000	39.499
30000.00	60000.00	-45.3333	-16.6833	36.931
30000.00	65000.00	-45.3333	-16.6667	33.955
30000.00	70000.00	-45.3333	-16.6500	30.872
30000.00	75000.00	-45.3333	-16.6333	27.864
30000.00	80000.00	-45.3333	-16.6167	25.035
30000.00	85000.00	-45.3333	-16.6000	22.433
30000.00	90000.00	-45.3333	-16.5833	20.077
30000.00	95000.00	-45.3333	-16.5667	17.965
30000.00	100000.00	-45.3333	-16.5500	16.083
30000.00	105000.00	-45.3333	-16.5333	14.413
30000.00	110000.00	-45.3333	-16.5167	12.935
30000.00	115000.00	-45.3333	-16.5000	11.628
30000.00	120000.00	-45.3167	-18.2500	10.473
30000.00	125000.00	-45.3167	-18.2333	9.451
30000.00	130000.00	-45.3167	-18.2167	8.547
30000.00	135000.00	-45.3167	-18.2000	7.746
30000.00	140000.00	-45.3167	-18.1833	7.034
30000.00	145000.00	-45.3167	-18.1667	6.401
30000.00	150000.00	-45.3167	-18.1500	5.838
35000.00	-100000.00	-45.3167	-18.1333	-3.582
35000.00	-95000.00	-45.3167	-18.1167	-4.897
35000.00	-90000.00	-45.3167	-18.1000	-6.582
35000.00	-85000.00	-45.3167	-18.0833	-8.741
35000.00	-80000.00	-45.3167	-18.0667	-11.501
35000.00	-75000.00	-45.3167	-18.0500	-15.028
35000.00	-70000.00	-45.3167	-18.0333	-19.520
35000.00	-65000.00	-45.3167	-18.0167	-25.222
35000.00	-60000.00	-45.3167	-18.0000	-32.412
35000.00	-55000.00	-45.3167	-17.9833	-41.401
35000.00	-50000.00	-45.3167	-17.9667	-52.492
35000.00	-45000.00	-45.3167	-17.9500	-65.924
35000.00	-40000.00	-45.3167	-17.9333	-81.771
35000.00	-35000.00	-45.3167	-17.9167	-99.790
35000.00	-30000.00	-45.3167	-17.9000	-119.232
35000.00	-25000.00	-45.3167	-17.8833	-138.665
35000.00	-20000.00	-45.3167	-17.8667	-155.896
35000.00	-15000.00	-45.3167	-17.8500	-168.162
35000.00	-10000.00	-45.3167	-17.8333	-172.659
35000.00	-5000.00	-45.3167	-17.8167	-167.384
35000.00	0.00	-45.3167	-17.8000	-151.973
35000.00	5000.00	-45.3167	-17.7833	-128.071
35000.00	10000.00	-45.3167	-17.7667	-98.953
35000.00	15000.00	-45.3167	-17.7500	-68.528
35000.00	20000.00	-45.3167	-17.7333	-40.253
35000.00	25000.00	-45.3167	-17.7167	-16.416
35000.00	30000.00	-45.3167	-17.7000	2.014
35000.00	35000.00	-45.3167	-17.6833	15.119
35000.00	40000.00	-45.3167	-17.6667	23.616
35000.00	45000.00	-45.3167	-17.6500	28.473
35000.00	50000.00	-45.3167	-17.6333	30.655
35000.00	55000.00	-45.3167	-17.6167	30.993
35000.00	60000.00	-45.3167	-17.6000	30.136
35000.00	65000.00	-45.3167	-17.5833	28.564
35000.00	70000.00	-45.3167	-17.5667	26.614
35000.00	75000.00	-45.3167	-17.5500	24.508
35000.00	80000.00	-45.3167	-17.5333	22.392
35000.00	85000.00	-45.3167	-17.5167	20.351
35000.00	90000.00	-45.3167	-17.5000	18.436
35000.00	95000.00	-45.3167	-17.4833	16.669
35000.00	100000.00	-45.3167	-17.4667	15.058
35000.00	105000.00	-45.3167	-17.4500	13.602
35000.00	110000.00	-45.3167	-17.4333	12.292
35000.00	115000.00	-45.3167	-17.4167	11.117
35000.00	120000.00	-45.3167	-17.4000	10.067
35000.00	125000.00	-45.3167	-17.3833	9.128
35000.00	130000.00	-45.3167	-17.3667	8.290
35000.00	135000.00	-45.3167	-17.3500	7.541
35000.00	140000.00	-45.3167	-17.3333	6.872
35000.00	145000.00	-45.3167	-17.3167	6.273
35000.00	150000.00	-45.3167	-17.3000	5.737
40000.00	-100000.00	-45.3167	-17.2833	-5.255
40000.00	-95000.00	-45.3167	-17.2667	-6.803
40000.00	-90000.00	-45.3167	-17.2500	-8.749
40000.00	-85000.00	-45.3167	-17.2333	-11.195
40000.00	-80000.00	-45.3167	-17.2167	-14.265
40000.00	-75000.00	-45.3167	-17.2000	-18.113
40000.00	-70000.00	-45.3167	-17.1833	-22.922
40000.00	-65000.00	-45.3167	-17.1667	-28.904
40000.00	-60000.00	-45.3167	-17.1500	-36.293
40000.00	-55000.00	-45.3167	-17.1333	-45.331
40000.00	-50000.00	-45.3167	-17.1167	-56.231
40000.00	-45000.00	-45.3167	-17.1000	-69.120
40000.00	-40000.00	-45.3167	-17.0833	-83.953
40000.00	-35000.00	-45.3167	-17.0667	-100.394
40000.00	-30000.00	-45.3167	-17.0500	-117.685
40000.00	-25000.00	-45.3167	-17.0333	-134.539
40000.00	-20000.00	-45.3167	-17.0167	-149.141
40000.00	-15000.00	-45.3167	-17.0000	-159.327
40000.00	-10000.00	-45.3167	-16.9833	-163.000
40000.00	-5000.00	-45.3167	-16.9667	-158.717
40000.00	0.00	-45.3167	-16.9500	-146.232
40000.00	5000.00	-45.3167	-16.9333	-126.733
40000.00	10000.00	-45.3167	-16.9167	-102.590
40000.00	15000.00	-45.3167	-16.9000	-76.721
40000.00	20000.00	-45.3167	-16.8833	-51.845
40000.00	25000.00	-45.3167	-16.8667	-29.946
40000.00	30000.00	-45.3167	-16.8500	-12.080
40000.00	35000.00	-45.3167	-16.8333	1.520
40000.00	40000.00	-45.3167	-16.8167	11.187
40000.00	45000.00	-45.3167	-16.8000	17.551
40000.00	50000.00	-45.3167	-16.7833	21.328
40000.00	55000.00	-45.3167	-16.7667	23.189
40000.00	60000.00	-45.3167	-16.7500	23.703
40000.00	65000.00	-45.3167	-16.7333	23.315
40000.00	70000.00	-45.3167	-16.7167	22.360
40000.00	75000.00	-45.3167	-16.7000	21.076
40000.00	80000.00	-45.3167	-16.6833	19.630
40000.00	85000.00	-45.3167	-16.6667	18.131
40000.00	90000.00	-45.3167	-16.6500	16.651
40000.00	95000.00	-45.3167	-16.6333	15.234
40000.00	100000.00	-45.3167	-16.6167	13.903
40000.00	105000.00	-45.3167	-16.6000	12.670
40000.00	110000.00	-45.3167	-16.5833	11.539
40000.00	115000.00	-45.3167	-16.5667	10.509
40000.00	120000.00	-45.3167	-16.5500	9.574
40000.00	125000.00	-45.3167	-16.5333	8.729
40000.00	130000.00	-45.3167	-16.5167	7.965
40000.00	135000.00	-45.3167	-16.5000	7.277
40000.00	140000.00	-45.3000	-18.2500	6.657
40000.00	145000.00	-45.3000	-18.2333	6.098
40000.00	150000.00	-45.3000	-18.2167	5.594
45000.00	-100000.00	-45.3000	-18.2000	-6.710
45000.00	-95000.00	-45.3000	-18.1833	-8.429
45000.00	-90000.00	-45.3000	-18.1667	-10.556
45000.00	-85000.00	-45.3000	-18.1500	-13.186
45000.00	-80000.00	-45.3000	-18.1333	-16.433
45000.00	-75000.00	-45.3000	-18.1167	-20.434
45000.00	-70000.00	-45.3000	-18.1000	-25.346
45000.00	-65000.00	-45.3000	-18.0833	-31.342
45000.00	-60000.00	-45.3000	-18.0667	-38.604
45000.00	-55000.00	-45.3000	-18.0500	-47.303
45000.00	-50000.00	-45.3000	-18.0333	-57.565
45000.00	-45000.00	-45.3000	-18.0167	-69.423
45000.00	-40000.00	-45.3000	-18.0000	-82.744
45000.00	-35000.00	-45.3000	-17.9833	-97.147
45000.00	-30000.00	-45.3000	-17.9667	-111.915
45000.00	-25000.00	-45.3000	-17.9500	-125.952
45000.00	-20000.00	-45.3000	-17.9333	-137.811
45000.00	-15000.00	-45.3000	-17.9167	-145.859
45000.00	-10000.00	-45.3000	-17.9000	-148.581
45000.00	-5000.00	-45.3000	-17.8833	-144.977
45000.00	0.00	-45.3000	-17.8667	-134.904
45000.00	5000.00	-45.3000	-17.8500	-119.216
45000.00	10000.00	-45.3000	-17.8333	-99.605
45000.00	15000.00	-45.3000	-17.8167	-78.193
45000.00	20000.00	-45.3000	-17.8000	-57.046
45000.00	25000.00	-45.3000	-17.7833	-37.783
45000.00	30000.00	-45.3000	-17.7667	-21.402
45000.00	35000.00	-45.3000	-17.7500	-8.291
45000.00	40000.00	-45.3000	-17.7333	1.623
45000.00	45000.00	-45.3000	-17.7167	8.703
45000.00	50000.00	-45.3000	-17.7000	13.441
45000.00	55000.00	-45.3000	-17.6833	16.344
45000.00	60000.00	-45.3000	-17.6667	17.876
45000.00	65000.00	-45.3000	-17.6500	18.424
45000.00	70000.00	-45.3000	-17.6333	18.294
45000.00	75000.00	-45.3000	-17.6167	17.720
45000.00	80000.00	-45.3000	-17.6000	16.871
45000.00	85000.00	-45.3000	-17.5833	15.870
45000.00	90000.00	-45.3000	-17.5667	14.801
45000.00	95000.00	-45.3000	-17.5500	13.720
45000.00	100000.00	-45.3000	-17.5333	12.664
45000.00	105000.00	-45.3000	-17.5167	11.656
45000.00	110000.00	-45.3000	-17.5000	10.708
45000.00	115000.00	-45.3000	-17.4833	9.826
45000.00	120000.00	-45.3000	-17.4667	9.013
45000.00	125000.00	-45.3000	-17.4500	8.267
45000.00	130000.00	-45.3000	-17.4333	7.585
45000.00	135000.00	-45.3000	-17.4167	6.963
45000.00	140000.00	-45.3000	-17.4000	6.397
45000.00	145000.00	-45.3000	-17.3833	5.883
45000.00	150000.00	-45.3000	-17.3667	5.416
50000.00	-100000.00	-45.3000	-17.3500	-7.937
50000.00	-95000.00	-45.3000	-17.3333	-9.767
50000.00	-90000.00	-45.3000	-17.3167	-12.000
50000.00	-85000.00	-45.3000	-17.3000	-14.720
50000.00	-80000.00	-45.3000	-17.2833	-18.028
50000.00	-75000.00	-45.3000	-17.2667	-22.039
50000.00	-70000.00	-45.3000	-17.2500	-26.880
50000.00	-65000.00	-45.3000	-17.2333	-32.685
50000.00	-60000.00	-45.3000	-17.2167	-39.585
50000.00	-55000.00	-45.3000	-17.2000	-47.686
50000.00	-50000.00	-45.3000	-17.1833	-57.043
50000.00	-45000.00	-45.3000	-17.1667	-67.617
50000.00	-40000.00	-45.3000	-17.1500	-79.225
50000.00	-35000.00	-45.3000	-17.1333	-91.479
50000.00	-30000.00	-45.3000	-17.1167	-103.743
50000.00	-25000.00	-45.3000	-17.1000	-115.114
50000.00	-20000.00	-45.3000	-17.0833	-124.474
50000.00	-15000.00	-45.3000	-17.0667	-130.620
50000.00	-10000.00	-45.3000	-17.0500	-132.485
50000.00	-5000.00	-45.3000	-17.0333	-129.391
50000.00	0.00	-45.3000	-17.0167	-121.268
50000.00	5000.00	-45.3000	-17.0000	-108.733
50000.00	10000.00	-45.3000	-16.9833	-92.983
50000.00	15000.00	-45.3000	-16.9667	-75.545
50000.00	20000.00	-45.3000	-16.9500	-57.951
50000.00	25000.00	-45.3000	-16.9333	-41.478
50000.00	30000.00	-45.3000	-16.9167	-26.993
50000.00	35000.00	-45.3000	-16.9000	-14.936
50000.00	40000.00	-45.3000	-16.8833	-5.384
50000.00	45000.00	-45.3000	-16.8667	1.833
50000.00	50000.00	-45.3000	-16.8500	7.026
50000.00	55000.00	-45.3000	-16.8333	10.558
50000.00	60000.00	-45.3000	-16.8167	12.786
50000.00	65000.00	-45.3000	-16.8000	14.025
50000.00	70000.00	-45.3000	-16.7833	14.543
50000.00	75000.00	-45.3000	-16.7667	14.551
50000.00	80000.00	-45.3000	-16.7500	14.212
50000.00	85000.00	-45.3000	-16.7333	13.649
50000.00	90000.00	-45.3000	-16.7167	12.951
50000.00	95000.00	-45.3000	-16.7000	12.182
50000.00	100000.00	-45.3000	-16.6833	11.386
50000.00	105000.00	-45.3000	-16.6667	10.594
50000.00	110000.00	-45.3000	-16.6500	9.826
50000.00	115000.00	-45.3000	-16.6333	9.093
50000.00	120000.00	-45.3000	-16.6167	8.402
50000.00	125000.00	-45.3000	-16.6000	7.758
50000.00	130000.00	-45.3000	-16.5833	7.160
50000.00	135000.00	-45.3000	-16.5667	6.608
50000.00	140000.00	-45.3000	-16.5500	6.100
50000.00	145000.00	-45.3000	-16.5333	5.634
50000.00	150000.00	-45.3000	-16.5167	5.207
55000.00	-100000.00	-45.3000	-16.5000	-8.933
55000.00	-95000.00	-45.2833	-18.2500	-10.821
55000.00	-90000.00	-45.2833	-18.2333	-13.092
55000.00	-85000.00	-45.2833	-18.2167	-15.823
55000.00	-80000.00	-45.2833	-18.2000	-19.096
55000.00	-75000.00	-45.2833	-18.1833	-23.004
55000.00	-70000.00	-45.2833	-18.1667	-27.645
55000.00	-65000.00	-45.2833	-18.1500	-33.117
55000.00	-60000.00	-45.2833	-18.1333	-39.503
55000.00	-55000.00	-45.2833	-18.1167	-46.859
55000.00	-50000.00	-45.2833	-18.1000	-55.185
55000.00	-45000.00	-45.2833	-18.0833	-64.399
55000.00	-40000.00	-45.2833	-18.0667	-74.293
55000.00	-35000.00	-45.2833	-18.0500	-84.506
55000.00	-30000.00	-45.2833	-18.0333	-94.493
55000.00	-25000.00	-45.2833	-18.0167	-103.534
55000.00	-20000.00	-45.2833	-18.0000	-110.781
55000.00	-15000.00	-45.2833	-17.9833	-115.365
55000.00	-10000.00	-45.2833	-17.9667	-116.541
55000.00	-5000.00	-45.2833	-17.9500	-113.860
55000.00	0.00	-45.2833	-17.9333	-107.298
55000.00	5000.00	-45.2833	-17.9167	-97.300
55000.00	10000.00	-45.2833	-17.9000	-84.717
55000.00	15000.00	-45.2833	-17.8833	-70.638
55000.00	20000.00	-45.2833	-17.8667	-56.189
55000.00	25000.00	-45.2833	-17.8500	-42.352
55000.00	30000.00	-45.2833	-17.8333	-29.846
55000.00	35000.00	-45.2833	-17.8167	-19.097
55000.00	40000.00	-45.2833	-17.8000	-10.261
55000.00	45000.00	-45.2833	-17.7833	-3.292
55000.00	50000.00	-45.2833	-17.7667	1.989
55000.00	55000.00	-45.2833	-17.7500	5.823
55000.00	60000.00	-45.2833	-17.7333	8.473
55000.00	65000.00	-45.2833	-17.7167	10.186
55000.00	70000.00	-45.2833	-17.7000	11.183
55000.00	75000.00	-45.2833	-17.6833	11.646
55000.00	80000.00	-45.2833	-17.6667	11.723
55000.00	85000.00	-45.2833	-17.6500	11.530
55000.00	90000.00	-45.2833	-17.6333	11.156
55000.00	95000.00	-45.2833	-17.6167	10.665
55000.00	100000.00	-45.2833	-17.6000	10.108
55000.00	105000.00	-45.2833	-17.5833	9.518
55000.00	110000.00	-45.2833	-17.5667	8.920
55000.00	115000.00	-45.2833	-17.5500	8.330
55000.00	120000.00	-45.2833	-17.5333	7.760
55000.00	125000.00	-45.2833	-17.5167	7.216
55000.00	130000.00	-45.2833	-17.5000	6.703
55000.00	135000.00	-45.2833	-17.4833	6.222
55000.00	140000.00	-45.2833	-17.4667	5.774
55000.00	145000.00	-45.2833	-17.4500	5.358
55000.00	150000.00	-45.2833	-17.4333	4.973
60000.00	-100000.00	-45.2833	-17.4167	-9.708
60000.00	-95000.00	-45.2833	-17.4000	-11.605
60000.00	-90000.00	-45.2833	-17.3833	-13.861
60000.00	-85000.00	-45.2833	-17.3667	-16.537
60000.00	-80000.00	-45.2833	-17.3500	-19.701
60000.00	-75000.00	-45.2833	-17.3333	-23.424
60000.00	-70000.00	-45.2833	-17.3167	-27.777
60000.00	-65000.00	-45.2833	-17.3000	-32.826
60000.00	-60000.00	-45.2833	-17.2833	-38.618
60000.00	-55000.00	-45.2833	-17.2667	-45.168
60000.00	-50000.00	-45.2833	-17.2500	-52.443
60000.00	-45000.00	-45.2833	-17.2333	-60.334
60000.00	-40000.00	-45.2833	-17.2167	-68.635
60000.00	-35000.00	-45.2833	-17.2000	-77.024
60000.00	-30000.00	-45.2833	-17.1833	-85.049
60000.00	-25000.00	-45.2833	-17.1667	-92.148
60000.00	-20000.00	-45.2833	-17.1500	-97.689
60000.00	-15000.00	-45.2833	-17.1333	-101.047
60000.00	-10000.00	-45.2833	-17.1167	-101.709
60000.00	-5000.00	-45.2833	-17.1000	-99.379
60000.00	0.00	-45.2833	-17.0833	-94.059
60000.00	5000.00	-45.2833	-17.0667	-86.075
60000.00	10000.00	-45.2833	-17.0500	-76.030
60000.00	15000.00	-45.2833	-17.0333	-64.704
60000.00	20000.00	-45.2833	-17.0167	-52.920
60000.00	25000.00	-45.2833	-17.0000	-41.422
60000.00	30000.00	-45.2833	-16.9833	-30.790
60000.00	35000.00	-45.2833	-16.9667	-21.404
60000.00	40000.00	-45.2833	-16.9500	-13.451
60000.00	45000.00	-45.2833	-16.9333	-6.958
60000.00	50000.00	-45.2833	-16.9167	-1.840
60000.00	55000.00	-45.2833	-16.9000	2.057
60000.00	60000.00	-45.2833	-16.8833	4.915
60000.00	65000.00	-45.2833	-16.8667	6.920
60000.00	70000.00	-45.2833	-16.8500	8.247
60000.00	75000.00	-45.2833	-16.8333	9.047
60000.00	80000.00	-45.2833	-16.8167	9.450
60000.00	85000.00	-45.2833	-16.8000	9.558
60000.00	90000.00	-45.2833	-16.7833	9.456
60000.00	95000.00	-45.2833	-16.7667	9.207
60000.00	100000.00	-45.2833	-16.7500	8.861
60000.00	105000.00	-45.2833	-16.7333	8.453
60000.00	110000.00	-45.2833	-16.7167	8.012
60000.00	115000.00	-45.2833	-16.7000	7.557
60000.00	120000.00	-45.2833	-16.6833	7.102
60000.00	125000.00	-45.2833	-16.6667	6.656
60000.00	130000.00	-45.2833	-16.6500	6.225
60000.00	135000.00	-45.2833	-16.6333	5.815
60000.00	140000.00	-45.2833	-16.6167	5.426
60000.00	145000.00	-45.2833	-16.6000	5.061
60000.00	150000.00	-45.2833	-16.5833	4.719
65000.00	-100000.00	-45.2833	-16.5667	-10.275
65000.00	-95000.00	-45.2833	-16.5500	-12.145
65000.00	-90000.00	-45.2833	-16.5333	-14.341
65000.00	-85000.00	-45.2833	-16.5167	-16.913
65000.00	-80000.00	-45.2833	-16.5000	-19.914
65000.00	-75000.00	-45.2667	-18.2500	-23.397
65000.00	-70000.00	-45.2667	-18.2333	-27.409
65000.00	-65000.00	-45.2667	-18.2167	-31.991
65000.00	-60000.00	-45.2667	-18.2000	-37.160
65000.00	-55000.00	-45.2667	-18.1833	-42.907
65000.00	-50000.00	-45.2667	-18.1667	-49.176
65000.00	-45000.00	-45.2667	-18.1500	-55.850
65000.00	-40000.00	-45.2667	-18.1333	-62.737
65000.00	-35000.00	-45.2667	-18.1167	-69.559
65000.00	-30000.00	-45.2667	-18.1000	-75.952
65000.00	-25000.00	-45.2667	-18.0833	-81.483
65000.00	-20000.00	-45.2667	-18.0667	-85.684
65000.00	-15000.00	-45.2667	-18.0500	-88.109
65000.00	-10000.00	-45.2667	-18.0333	-88.405
65000.00	-5000.00	-45.2667	-18.0167	-86.379
65000.00	0.00	-45.2667	-18.0000	-82.046
65000.00	5000.00	-45.2667	-17.9833	-75.647
65000.00	10000.00	-45.2667	-17.9667	-67.612
65000.00	15000.00	-45.2667	-17.9500	-58.502
65000.00	20000.00	-45.2667	-17.9333	-48.918
65000.00	25000.00	-45.2667	-17.9167	-39.421
65000.00	30000.00	-45.2667	-17.9000	-30.468
65000.00	35000.00	-45.2667	-17.8833	-22.385
65000.00	40000.00	-45.2667	-17.8667	-15.359
65000.00	45000.00	-45.2667	-17.8500	-9.456
65000.00	50000.00	-45.2667	-17.8333	-4.651
65000.00	55000.00	-45.2667	-17.8167	-0.856
65000.00	60000.00	-45.2667	-17.8000	2.051
65000.00	65000.00	-45.2667	-17.7833	4.204
65000.00	70000.00	-45.2667	-17.7667	5.737
65000.00	75000.00	-45.2667	-17.7500	6.772
65000.00	80000.00	-45.2667	-17.7333	7.416
65000.00	85000.00	-45.2667	-17.7167	7.761
65000.00	90000.00	-45.2667	-17.7000	7.880
65000.00	95000.00	-45.2667	-17.6833	7.834
65000.00	100000.00	-45.2667	-17.6667	7.669
65000.00	105000.00	-45.2667	-17.6500	7.423
65000.00	110000.00	-45.2667	-17.6333	7.123
65000.00	115000.00	-45.2667	-17.6167	6.791
65000.00	120000.00	-45.2667	-17.6000	6.442
65000.00	125000.00	-45.2667	-17.5833	6.088
65000.00	130000.00	-45.2667	-17.5667	5.737
65000.00	135000.00	-45.2667	-17.5500	5.394
65000.00	140000.00	-45.2667	-17.5333	5.064
65000.00	145000.00	-45.2667	-17.5167	4.749
65000.00	150000.00	-45.2667	-17.5000	4.450
70000.00	-100000.00	-45.2667	-17.4833	-10.656
70000.00	-95000.00	-45.2667	-17.4667	-12.466
70000.00	-90000.00	-45.2667	-17.4500	-14.569
70000.00	-85000.00	-45.2667	-17.4333	-17.003
70000.00	-80000.00	-45.2667	-17.4167	-19.807
70000.00	-75000.00	-45.2667	-17.4000	-23.017
70000.00	-70000.00	-45.2667	-17.3833	-26.664
70000.00	-65000.00	-45.2667	-17.3667	-30.767
70000.00	-60000.00	-45.2667	-17.3500	-35.325
70000.00	-55000.00	-45.2667	-17.3333	-40.310
